web-scraper-order,web-scraper-start-url,products,products-href,product_name,general_description,product_brand,product_description,product_specs
"1718378210-723","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7851: 300 mm (12 in)","https://parts.cat.com/en/catcorp/153-7851","153-7851: 300 mm (12 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 300 mm""},{""product_specs"":""Capacity: 39.59 l""},{""product_specs"":""Weight: 50.5 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378212-724","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4095: 914 mm (36 in)","https://parts.cat.com/en/catcorp/153-4095","153-4095: 914 mm (36 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Tree Bit""},{""product_specs"":""Overall Length: 1288 mm""},{""product_specs"":""Weight: 140 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 13""}]"
"1718378215-725","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4092: 610 mm (24 in)","https://parts.cat.com/en/catcorp/153-4092","153-4092: 610 mm (24 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Tree Bit""},{""product_specs"":""Overall Length: 1289 mm""},{""product_specs"":""Weight: 74 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 9""}]"
"1718378217-726","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4091: 914 mm (36 in)","https://parts.cat.com/en/catcorp/153-4091","153-4091: 914 mm (36 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1278 mm""},{""product_specs"":""Weight: 173 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 12""}]"
"1718378220-727","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4089: 610 mm (24 in)","https://parts.cat.com/en/catcorp/153-4089","153-4089: 610 mm (24 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1288 mm""},{""product_specs"":""Weight: 92 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 8""}]"
"1718378222-728","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4086: 457 mm (18 in)","https://parts.cat.com/en/catcorp/153-4086","153-4086: 457 mm (18 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1278 mm""},{""product_specs"":""Weight: 65 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 6""}]"
"1718378224-729","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4085: 305 mm (12 in)","https://parts.cat.com/en/catcorp/153-4085","153-4085: 305 mm (12 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1278 mm""},{""product_specs"":""Weight: 46 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 4""}]"
"1718378227-730","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4084: 229 mm (9 in)","https://parts.cat.com/en/catcorp/153-4084","153-4084: 229 mm (9 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1238 mm""},{""product_specs"":""Weight: 34 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 4""}]"
"1718378229-731","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-4083: 152 mm (6 in)","https://parts.cat.com/en/catcorp/153-4083","153-4083: 152 mm (6 in)","Designed for digging postholes, footings, shrub and tree plantings easily and efficiently.","Brand: Cat","Cat® Auger Bits equip Cat Augers for post hole auger applications, such as fencing, footings, sign posts, trees and shrubs in construction, agricultural and landscaping jobs.","[{""product_specs"":""Type: Standard Bit""},{""product_specs"":""Overall Length: 1238 mm""},{""product_specs"":""Weight: 23 kg""},{""product_specs"":""Compatible Bit Extension: 305, 610, 915, 1829 mm (12, 24, 36, 72 in)""},{""product_specs"":""Number of Teeth: 2""}]"
"1718378232-732","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","152-1613: 2.2 m3 (2.9 yd3), Pin On","https://parts.cat.com/en/catcorp/152-1613","152-1613: 2.2 m3 (2.9 yd3), Pin On","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2550 mm""},{""product_specs"":""Height: 1203 mm""},{""product_specs"":""Weight: 1117 kg""},{""product_specs"":""Length: 1297 mm""},{""product_specs"":""Capacity: 2.23 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378234-733","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1031: 1000 mm (40 in)","https://parts.cat.com/en/catcorp/147-1031","147-1031: 1000 mm (40 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1000 mm""},{""product_specs"":""Capacity: 56.59 ft³""},{""product_specs"":""Weight: 42.5 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 353 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378236-734","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1029: 800 mm (32 in)","https://parts.cat.com/en/catcorp/147-1029","147-1029: 800 mm (32 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 800 mm""},{""product_specs"":""Capacity: 42.5 ft³""},{""product_specs"":""Weight: 40.5 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 353 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378239-735","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1026: 600 mm (24 in)","https://parts.cat.com/en/catcorp/147-1026","147-1026: 600 mm (24 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 600 mm""},{""product_specs"":""Capacity: 56.59 l""},{""product_specs"":""Weight: 45.4 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 508.5 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378241-736","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1023: 500 mm (20 in)","https://parts.cat.com/en/catcorp/147-1023","147-1023: 500 mm (20 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 500 mm""},{""product_specs"":""Capacity: 45.29 l""},{""product_specs"":""Weight: 40.9 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 508.5 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378244-737","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1020: 400 mm (16 in)","https://parts.cat.com/en/catcorp/147-1020","147-1020: 400 mm (16 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 400 mm""},{""product_specs"":""Capacity: 34 l""},{""product_specs"":""Weight: 35.4 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 508.5 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378246-738","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1018: 300 mm (12 in)","https://parts.cat.com/en/catcorp/147-1018","147-1018: 300 mm (12 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 300 mm""},{""product_specs"":""Capacity: 22.7 l""},{""product_specs"":""Weight: 31.1 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 508.5 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378249-739","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","147-1014: 230 mm (9 in)","https://parts.cat.com/en/catcorp/147-1014","147-1014: 230 mm (9 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 230 mm""},{""product_specs"":""Capacity: 17 l""},{""product_specs"":""Weight: 29.39 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 508.5 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378251-740","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","136-6914: 914 mm (36 in), Pin On","https://parts.cat.com/en/catcorp/136-6914","136-6914: 914 mm (36 in), Pin On","Ideal for work in lower density soils and light materials.","Brand: Cat","Cat® High-Capacity Buckets for Backhoe Loaders are well suited for work in lower density soils and light materials.","[{""product_specs"":""Width: 914 mm""},{""product_specs"":""Capacity: 396.5 l""},{""product_specs"":""Weight: 234 kg""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Tip Radius: 1028 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378256-741","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","136-6913: 762 mm (30 in), Pin On","https://parts.cat.com/en/catcorp/136-6913","136-6913: 762 mm (30 in), Pin On","Ideal for work in lower density soils and light materials.","Brand: Cat","Cat® High-Capacity Buckets for Backhoe Loaders are well suited for work in lower density soils and light materials.","[{""product_specs"":""Width: 762 mm""},{""product_specs"":""Capacity: 311.5 l""},{""product_specs"":""Weight: 211 kg""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Tip Radius: 1028 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378258-742","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","136-6912: 610 mm (24 in), Pin On","https://parts.cat.com/en/catcorp/136-6912","136-6912: 610 mm (24 in), Pin On","Ideal for work in lower density soils and light materials.","Brand: Cat","Cat® High-Capacity Buckets for Backhoe Loaders are well suited for work in lower density soils and light materials.","[{""product_specs"":""Width: 610 mm""},{""product_specs"":""Capacity: 254.9 l""},{""product_specs"":""Weight: 192 kg""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Tip Radius: 1028 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378260-743","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","136-6911: 457 mm (18 in), Pin On","https://parts.cat.com/en/catcorp/136-6911","136-6911: 457 mm (18 in), Pin On","Ideal for work in lower density soils and light materials.","Brand: Cat","Cat® High-Capacity Buckets for Backhoe Loaders are well suited for work in lower density soils and light materials.","[{""product_specs"":""Width: 457 mm""},{""product_specs"":""Capacity: 184 l""},{""product_specs"":""Weight: 163 kg""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Tip Radius: 1028 mm""},{""product_specs"":""Interface Type: Pin On""}]"
